status;category;severity_priority;severity_name;severity_effect;begin_date;end_date;impact_id;messages;updated_at;impacted_objects;id;cause
active;Incidents;0;bloquante;NO_SERVICE;20220719T220000;20220720T041500;01544cea-fc8d-11ec-9cec-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Jusqu'au 27/07,ligne fermée les dimanches, lundis, mardis et mercredis à partir de 22h sauf les 25/05, 5, 6 et 21/06, 13/07 et fermée jusqu'à 12h00 les dimanches 19/06, 3/07 et 31/07.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu;20220705T200508;RATP Métro 14;01544cea-fc8d-11ec-9cec-005056a44da2;travaux
active;Incidents;0;bloquante;NO_SERVICE;20220726T220000;20220727T041500;01544cea-fc8d-11ec-9cec-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Jusqu'au 27/07,ligne fermée les dimanches, lundis, mardis et mercredis à partir de 22h sauf les 25/05, 5, 6 et 21/06, 13/07 et fermée jusqu'à 12h00 les dimanches 19/06, 3/07 et 31/07.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu;20220705T200508;RATP Métro 14;01544cea-fc8d-11ec-9cec-005056a44da2;travaux
active;Incidents;0;bloquante;NO_SERVICE;20220727T220000;20220728T041500;01544cea-fc8d-11ec-9cec-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Jusqu'au 27/07,ligne fermée les dimanches, lundis, mardis et mercredis à partir de 22h sauf les 25/05, 5, 6 et 21/06, 13/07 et fermée jusqu'à 12h00 les dimanches 19/06, 3/07 et 31/07.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu;20220705T200508;RATP Métro 14;01544cea-fc8d-11ec-9cec-005056a44da2;travaux
active;Incidents;0;bloquante;NO_SERVICE;20220725T220000;20220726T041500;01544cea-fc8d-11ec-9cec-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Jusqu'au 27/07,ligne fermée les dimanches, lundis, mardis et mercredis à partir de 22h sauf les 25/05, 5, 6 et 21/06, 13/07 et fermée jusqu'à 12h00 les dimanches 19/06, 3/07 et 31/07.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu;20220705T200508;RATP Métro 14;01544cea-fc8d-11ec-9cec-005056a44da2;travaux
active;Incidents;0;bloquante;NO_SERVICE;20220724T220000;20220725T041500;01544cea-fc8d-11ec-9cec-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Jusqu'au 27/07,ligne fermée les dimanches, lundis, mardis et mercredis à partir de 22h sauf les 25/05, 5, 6 et 21/06, 13/07 et fermée jusqu'à 12h00 les dimanches 19/06, 3/07 et 31/07.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu;20220705T200508;RATP Métro 14;01544cea-fc8d-11ec-9cec-005056a44da2;travaux
active;Incidents;0;bloquante;NO_SERVICE;20220720T220000;20220721T041500;01544cea-fc8d-11ec-9cec-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Jusqu'au 27/07,ligne fermée les dimanches, lundis, mardis et mercredis à partir de 22h sauf les 25/05, 5, 6 et 21/06, 13/07 et fermée jusqu'à 12h00 les dimanches 19/06, 3/07 et 31/07.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu;20220705T200508;RATP Métro 14;01544cea-fc8d-11ec-9cec-005056a44da2;travaux
active;Incidents;0;bloquante;NO_SERVICE;20220717T220000;20220718T041500;01544cea-fc8d-11ec-9cec-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Jusqu'au 27/07,ligne fermée les dimanches, lundis, mardis et mercredis à partir de 22h sauf les 25/05, 5, 6 et 21/06, 13/07 et fermée jusqu'à 12h00 les dimanches 19/06, 3/07 et 31/07.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu;20220705T200508;RATP Métro 14;01544cea-fc8d-11ec-9cec-005056a44da2;travaux
active;Incidents;0;bloquante;NO_SERVICE;20220703T220000;20220705T202504;01544cea-fc8d-11ec-9cec-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Jusqu'au 27/07,ligne fermée les dimanches, lundis, mardis et mercredis à partir de 22h sauf les 25/05, 5, 6 et 21/06, 13/07 et fermée jusqu'à 12h00 les dimanches 19/06, 3/07 et 31/07.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu;20220705T200508;RATP Métro 14;01544cea-fc8d-11ec-9cec-005056a44da2;travaux
active;Incidents;0;bloquante;NO_SERVICE;20220627T220000;20220705T202504;01544cea-fc8d-11ec-9cec-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Jusqu'au 27/07,ligne fermée les dimanches, lundis, mardis et mercredis à partir de 22h sauf les 25/05, 5, 6 et 21/06, 13/07 et fermée jusqu'à 12h00 les dimanches 19/06, 3/07 et 31/07.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu;20220705T200508;RATP Métro 14;01544cea-fc8d-11ec-9cec-005056a44da2;travaux
active;Incidents;0;bloquante;NO_SERVICE;20220629T220000;20220705T202504;01544cea-fc8d-11ec-9cec-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Jusqu'au 27/07,ligne fermée les dimanches, lundis, mardis et mercredis à partir de 22h sauf les 25/05, 5, 6 et 21/06, 13/07 et fermée jusqu'à 12h00 les dimanches 19/06, 3/07 et 31/07.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu;20220705T200508;RATP Métro 14;01544cea-fc8d-11ec-9cec-005056a44da2;travaux
active;Incidents;0;bloquante;NO_SERVICE;20220705T220000;20220706T041500;01544cea-fc8d-11ec-9cec-005056a44da2; / Travaux (non précisé) - Trafic interrompu / <p>Jusqu'au 27/07,ligne fermée les dimanches, lundis, mardis et mercredis à partir de 22h sauf les 25/05, 5, 6 et 21/06, 13/07 et fermée jusqu'à 12h00 les dimanches 19/06, 3/07 et 31/07.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p> / Travaux (non précisé) - Trafic interrompu;20220705T200508;RATP Métro 14;01544cea-fc8d-11ec-9cec-005056a44da2;travaux
